tick,elapsed_t_s,elapsed_t_hr,distance_km,actual_spd_kmh,target_kmh,actual_soc_pct,plan_spd_kmh,plan_soc_pct,spd_err_kmh,soc_err_pct,time_err_s,irradiance,wind_ms,solve_ms,solver_ok
75,4500.0,9.25,119.44556931625853,98.49649582657676,98.29381788621542,46.94497080826289,99.04627878388158,47.61407729168254,-0.5497829573048136,-0.6691064834196538,14.454465219239864,744.1360695427575,1.2223654591193855,42.49690001597628,True
76,4560.0,9.266666666666666,121.08392473317876,98.01400038926138,98.49806553038974,47.172818276786955,99.51014901351984,48.385413323698245,-1.4961486242584527,-1.2125950469112894,14.645466674205636,723.3781167985097,1.6087535820251653,38.75030000926927,True
77,4620.0,9.283333333333333,122.72241743398828,98.7579473974599,98.65961927490488,47.732181388352096,99.46071336153152,49.38092694978828,-0.7027659640716166,-1.6487455614361863,16.771678626114408,769.7901367397175,1.558491377677073,42.17989998869598,True
78,4680.0,9.3,124.36687560414492,98.66511127163213,98.69893520948898,49.14064163957183,98.89496715487259,50.79936955127873,-0.2298558832404609,-1.6587279117068974,16.911123424958532,711.0299115986297,0.3492201480664656,39.14519998943433,True
79,4740.0,9.316666666666666,126.01507440627114,99.23352308263433,98.56873272681695,49.26235563986161,97.92534588790602,51.16106394125662,1.3081771947283158,-1.8987083013950112,16.559864988074878,737.3836708188634,1.5601479474382358,37.543200014624745,True
80,4800.0,9.333333333333334,127.65223572357655,98.55248627170252,98.33532675756167,48.63860520233582,97.18047113242822,50.53713222381516,1.3720151392742963,-1.898527021479346,15.663332159222591,732.009057614589,1.778920969574593,44.72050000913441,True
81,4860.0,9.35,129.2946926654687,98.65084339206402,98.05725826352774,47.25256918959799,96.68052104185685,49.18955169753963,1.9703223502071694,-1.9369825079416358,14.375082065896095,722.9582410760476,-0.2604590335478389,38.60799997346476,True
82,4920.0,9.366666666666667,130.9310236283063,98.08287304030695,97.7742346555679,47.37560780089632,96.37329323214115,49.25309253986217,1.709579808165799,-1.8774847389658547,12.835880435931358,724.6441660458464,2.162146187016634,38.18420000607148,True
83,4980.0,9.383333333333333,132.55653083998794,97.7128303650806,97.48561180629221,47.70638507445823,96.0563674578991,49.30047945552756,1.6564629071815062,-1.5940943810693256,12.963927766475535,695.8462563882986,0.7929614354537106,35.518000018782914,True
84,5040.0,9.4,134.1857845294754,97.084416261587,97.1952597904141,47.75104260167123,95.75742082094835,49.63317075403008,1.3269954406386404,-1.8821281523588524,11.040602316948025,769.1785791154829,-0.6536379070710638,35.3449999820441,True
85,5100.0,9.416666666666666,135.80354281437653,97.10030146413169,96.91404253295285,47.394284751698116,95.52126921325538,49.28298929260582,1.5790322508763097,-1.8887045409077032,10.809626826897329,798.5769645465349,0.5562010624798664,35.79210001043975,True
86,5160.0,9.433333333333334,137.41733578205674,97.35024986282889,96.66106506433484,47.486762344702754,95.40823684184805,49.34529682585875,1.9420130209808377,-1.8585344811559992,10.467930519715992,742.2995755989843,1.5828868577979687,36.628899979405105,True
87,5220.0,9.45,139.0276857674854,96.57866710696038,96.45137316542035,47.65838406204002,95.41253033665966,49.27945527470118,1.1661367703007244,-1.6210712126611568,8.203740069478954,775.9736127549489,0.13465625807202192,37.046800018288195,True
88,5280.0,9.466666666666667,140.63923609096247,96.55513488239166,96.29739498693252,46.58246755609518,95.53440417857688,48.19288412370059,1.0207307038147775,-1.6104165676054052,7.865224967488757,753.2450666009689,-1.3232660181484137,34.76429998409003,True
89,5340.0,9.483333333333334,142.24207815839014,96.45346121138967,96.21062271048402,43.93420120848569,95.7806519304789,45.94229259553044,0.6728092809107693,-2.0080913870447503,7.640901855134871,742.8364247968804,-0.4119218703720938,35.66340001998469,True
90,5400.0,9.5,143.84499588821518,96.73548736188654,96.18235600711718,44.6931173517244,96.04259458070045,46.369826654769625,0.6928927811860888,-1.6767093030452216,7.600912376406086,763.3206096325147,-0.8216980347608441,36.02980001596734,True
91,5460.0,9.516666666666666,145.44946057670475,96.26403013250692,96.10131623074076,44.74535816621338,95.701067682759,47.06188371820214,0.5629624497479142,-2.316525551988761,7.5543463972062455,740.7906171150487,2.7171520903961506,35.28740000911057,True
92,5520.0,9.533333333333333,147.0530249711727,95.94833158931182,95.96047062777993,44.33648216541596,95.26349781669083,46.95395657254422,0.6848337726209905,-2.617474407128263,7.226916841181264,725.8304130772094,0.9428118649038625,36.680800025351346,True
93,5580.0,9.55,148.65145632149833,96.14068648805993,95.78711037719688,43.15537742812643,94.92913052855,46.70656048327838,1.2115559595099228,-3.5511830551519523,6.6550906555239635,863.0929311227059,1.3001879049768212,36.873499979265034,True
94,5640.0,9.566666666666666,150.2460603500884,95.94841053432243,95.60012320053939,43.98210992728555,94.67431249336688,46.6592946138695,1.2740980409555505,-2.6771846865839493,5.895409508358171,779.4560035510641,0.27178474769782635,33.718899998348206,True
95,5700.0,9.583333333333334,151.83831829707282,95.62268412598785,95.41201143638806,43.97064379449048,94.48052277639779,46.0000147088101,1.1421613495900544,-2.029370914319621,4.991922934375907,763.563244323406,1.984561453722456,36.76350001478568,True
96,5760.0,9.6,153.42865391881008,95.29185631288327,95.23079166418383,41.71334885344645,94.33338283124105,45.25295417439116,0.9584734816422156,-3.539605320944709,3.9786986972630984,798.0789263480664,-1.0704944417785789,35.551799985114485,True
97,5820.0,9.616666666666667,155.0210080424736,95.17003790936035,95.06180468858918,41.63319799266912,94.22485408843019,44.644436388946346,0.9451838209301542,-3.0112383962772284,4.792261945975042,811.0693707117405,0.04715990331121918,33.89200003584847,True
98,5880.0,9.633333333333333,156.60139993759554,95.11705554128416,94.90688661047375,41.568892037921124,94.13958447439093,44.34743966830023,0.97747106689323,-2.7785476303791086,3.6337607344476055,731.0423903152662,-0.7916564748531875,38.24570000870153,True
99,5940.0,9.65,158.18728093982676,94.89152574505194,94.76708443093054,40.179667317806505,94.07503935402363,43.78539786244243,0.816486391028306,-3.605730544635925,2.4266883861009774,770.5061758019747,0.46843998740737935,39.65910000260919,True
100,6000.0,9.666666666666666,159.7671008528478,95.1801123460793,94.64285372057316,40.668542526206735,94.027540890067,43.19955693990376,1.1525714560122964,-2.5310144136970223,3.0971441855954254,771.9060771653463,-0.8911223210882282,45.505399990361184,True
101,6060.0,9.683333333333334,161.34314794714857,94.66049823052981,94.53325060346681,40.17673896749869,93.99032179353797,42.76268808339008,0.6701764369918379,-2.5859491158913883,1.8261680466212056,786.762727541055,-1.6168091414849255,44.18289999011904,True
102,6120.0,9.7,162.91922049141667,94.3248308306605,94.43736543664755,39.48125408057212,93.9629750477282,42.657447346017705,0.36185578293230947,-3.1761932654455833,2.449594292948859,763.1438706074913,1.8960316513100222,36.640899954363704,True
103,6180.0,9.716666666666667,164.49748738572703,94.54911636666763,94.35395575486554,40.467860003788545,93.94160648547069,42.86349444129745,0.6075098811969468,-2.395634437508903,1.1417684940361141,806.7745803877211,4.3054217968300685,38.24890003306791,True
104,6240.0,9.733333333333334,166.0666289120847,94.45273483284856,94.28193445233043,38.981673046501825,93.92596250315394,42.92176946590131,0.526772329694623,-3.940096419399488,1.7381537583896716,829.0536365653388,1.0644934827747239,46.24840000178665,True
105,6300.0,9.75,167.63945739051866,94.35155647812505,94.21998626466244,39.91750736977001,93.91382076278825,43.134334733037264,0.43773571533679956,-3.2168273632672566,0.40922798995961784,840.8145563904145,1.2706656848393583,49.66899997089058,True
106,6360.0,9.766666666666666,169.20977174817915,93.9488660211834,94.16697710461307,39.98121750091766,93.905027769362,43.17382864841471,0.043838251821412655,-3.192611147497054,0.9902319777484081,829.3747857965482,1.7169292261957285,39.476800011470914,True
107,6420.0,9.783333333333333,170.7775696670219,94.26681257272661,94.12169973059949,39.20626807495385,93.89833979585049,42.83865236339188,0.3684727768761178,-3.6323842884380326,-0.3505615164485789,828.7014747107055,2.172207514426196,41.922600008547306,True
108,6480.0,9.8,172.34772399582184,94.0746511090657,94.08315472875859,38.00958495498317,93.89367881975932,42.12528102413458,0.1809722893063821,-4.1156960691514115,0.2219606678272612,843.3966834393955,5.022317353270808,48.253600019961596,True
109,6540.0,9.816666666666666,173.91381404734764,93.80056083206193,94.05064151548885,37.15373558746159,93.89045024494139,41.17447543393841,-0.08988941287945806,-4.020739846476822,0.7919830882401584,811.5138916529279,0.5925015286741262,48.383900022599846,True
110,6600.0,9.833333333333334,175.48335073903317,93.91487818385875,94.02325512016404,36.79242928337362,93.8883689406753,40.588746405930756,0.02650924318344039,-3.7963171225571344,-0.5568326170823639,787.3537794548063,0.8925146791390547,42.67049999907613,True
111,6660.0,9.85,177.04456768211182,93.91799352722781,94.00035703858036,36.2933638659883,93.88741881702542,40.492076062971464,0.030574710202387223,-4.198712196983166,0.010540925616624008,800.0499946321951,-2.760627286270319,43.813300027977675,True
112,6720.0,9.866666666666667,178.6138868100383,93.98495422599994,93.98128192684347,36.02828883504554,93.88744565003817,39.707971361847214,0.09750857596176843,-3.6796825268016775,0.5776133024091905,836.4021355490241,-1.1089006559712484,43.39629999594763,True
113,6780.0,9.883333333333333,180.1799279188582,93.49807604813257,93.96556060785673,34.9447032879326,93.88850376788052,38.98389535511143,-0.3904277197479473,-4.039192067178831,-0.7721676204173491,788.595425569628,-0.6552581831360732,39.51450000749901,True
114,6840.0,9.9,181.74694885111413,94.11147173994554,93.95282304010608,34.846451825796315,93.89060731555122,38.64949286716486,0.2208644243943212,-3.8030410413685445,-0.20378106909629423,851.7104843450138,1.2179498662527135,42.823499999940395,True
